Lemma	Word form	Template	POS	Features	Prefix	Suffix	Infix	Stem
برسات	برساتوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		برسات
برسات	برساتو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		برسات
عیش کرنا	عیش کرنا	ur-conj-karna	VERB	VerbForm=Inf;VerbForm=Short		 کرنا		عیش
عیش کرنا	عیش کرنے	ur-conj-karna	VERB	VerbForm=Inf		 کرنے		عیش
دکھانا	دکھانا	ur-conj-v	VERB	VerbForm=Inf;VerbForm=Short		نا		دکھا
دکھانا	دکھانے	ur-conj-v	VERB	VerbForm=Inf		نے		دکھا
ناخدا	ناخدا	ur-noun-ā-e	NOUN	Case=Nom;Number=Sing		ا		ناخد
ناخدا	ناخدے	ur-noun-ā-e	NOUN	Case=Voc;Number=Sing		ے		ناخد
ناخدا	ناخدوں	ur-noun-ā-e	NOUN	Case=Acc;Number=Plur		وں		ناخد
ناخدا	ناخدو	ur-noun-ā-e	NOUN	Case=Voc;Number=Plur		و		ناخد
حالت		ur-decl-noun	NOUN	Case=Voc;Number=Sing				
حالت		ur-decl-noun	NOUN	Case=Voc;Number=Sing				
حالت		ur-decl-noun	NOUN	Case=Voc;Number=Sing				
حالت		ur-decl-noun	NOUN	Case=Acc;Number=Plur				
حالت		ur-decl-noun	NOUN	Case=Voc;Number=Sing				
حالت		ur-decl-noun	NOUN	Case=Voc;Number=Plur				
آستین	آستین	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				آستین
آستین	آستینیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		آستین
آستین	آستینوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		آستین
آستین	آستینو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		آستین
اتحاد	اتحاد	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				اتحاد
اتحاد	اتحادوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		اتحاد
اتحاد	اتحادو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		اتحاد
نواب	نواب	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				نواب
نواب	نوابوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		نواب
